i,x1[i],T1[i],P1[i],v1[i],rho1[i],alfa1[i],T3[i],P3[i],v3[i],rho3[i],alfa3[i],T2[i],T4[i]
389,0.1945,976.376331862625,16099920.2505867,6.52035404257251,26.8498361067543,4482.58212739867,495.858764002805,14999483.2746773,8.74915238522971,7.2763594041672,3090.14839754451,800.368953013038,627.914073168938
390,0.195,976.330240524054,16099920.032042,6.52004632778888,26.8511032896994,4482.57026243372,496.611666232964,14999482.1233591,8.76243759933865,7.26532731503424,3091.0440722235,800.574050150247,628.164232964207
391,0.1955,976.284218972099,16099919.8134308,6.51973907906693,26.8523686727261,4482.55841211769,497.362839202101,14999480.9734609,8.77569230280165,7.25435384926087,3091.93608311044,800.796056721252,628.826597026548
392,0.196,976.23826261967,16099919.5947584,6.51943226577138,26.8536323814955,4482.54657643399,498.113215456082,14999479.823936,8.78893295047873,7.24342506598488,3092.82445201441,801.000628147247,629.076477636639
393,0.1965,976.19237583242,16099919.3760198,6.51912591705866,26.854894295411,4482.53475537264,498.861867533831,14999478.6758269,8.80214317721346,7.23255415812401,3093.70919713995,801.221907005165,629.735800333275
394,0.197,976.14655407529,16099919.1572202,6.518820002641,26.8561545387291,4482.52294891694,499.609722126826,14999477.5280934,8.81533933456894,7.22172735734751,3094.59034001933,801.425949386548,629.985393956
395,0.1975,976.100801661697,16099918.9383546,6.51851455132597,26.8574129922703,4482.51115705676,500.355857617381,14999476.3817716,8.82850516049166,7.21095769662695,3095.46789861551,801.646499504521,630.641683163604
396,0.198,976.055114108029,16099918.7194281,6.51820953316938,26.8586697789016,4482.49937977527,501.10119487096,14999475.2358279,8.84165690374846,7.20023157760943,3096.34189418774,801.850009571634,630.890982064876
397,0.1985,976.009495676066,16099918.5004358,6.51790497663394,26.8599247808453,4482.48761706218,501.844818084891,14999474.0912917,8.8547784048881,7.18956187560999,3097.21234446084,802.069829961421,631.544245681435
398,0.199,975.963941933061,16099918.2813828,6.51760085211516,26.8611781195943,4482.47586890054,502.587642326986,14999472.9471359,8.86788581038146,7.17893515974577,3098.07927042481,802.27280450737,631.793242194824
399,0.1995,975.918457089745,16099918.0622642,6.51729718773483,26.8624296787566,4482.46413527987,503.328757581226,14999471.8043836,8.88096306287932,7.16836414992566,3098.94268956972,802.491894218623,632.443488138602
400,0.2,975.873036763664,16099917.843085,6.51699395422436,26.8636795784662,4482.45241618315,504.069073146107,14999470.662014,8.89402620705653,7.15783558027394,3099.80262261999,802.694330098316,632.692174664899
401,0.2005,975.827685115087,16099917.6238405,6.51669117936849,26.8649277037017,4482.44071159972,504.807684763933,14999469.5210438,8.90705928716597,7.14736201750532,3100.65908683426,802.912688217864,633.339410873427
402,0.201,975.782397811286,16099917.4045356,6.51638883423073,26.8661741732531,4482.42902151245,505.545495992195,14999468.3804586,8.92007824658598,7.1369303583322,3101.51210267504,803.114582347063,633.587779880203
403,0.2015,975.737178962637,16099917.1851655,6.51608694626264,26.8674188734541,4482.41734591051,506.281608303208,14999467.2412688,8.93306723067207,7.12655301844948,3102.36168717278,803.332207998214,634.232014309282
404,0.202,975.692024285582,16099916.9657352,6.51578548685609,26.8686619217659,4482.40568477667,507.016919541744,14999466.1024663,8.9460420820051,7.11621705478155,3103.20786053166,803.533557352599,634.480058330455
405,0.2025,975.646937841179,16099916.7462399,6.51548448313326,26.8699032058618,4482.39403809994,507.750536881847,14999464.965055,8.95898704654423,7.10593473414102,3104.05063955719,803.750449694444,635.121298953172
406,0.203,975.60191539448,16099916.5266846,6.51518390681068,26.8711428418888,4482.38240586297,508.483352483825,14999463.8280334,8.97191786657139,7.09569327133023,3104.89004419871,803.951251308698,635.369010588571
407,0.2035,975.556960957788,16099916.3070645,6.51488378468492,26.8723807188453,4482.37078805463,509.214479195199,14999462.6923988,8.98481888815086,7.08550478638086,3105.72609103995,804.167409535435,636.007265394342
408,0.204,975.51207034422,16099916.0873845,6.51458408879351,26.8736169515785,4482.35918465747,509.944803520041,14999461.5571563,8.99770575376365,7.07535664968027,3106.55879977891,804.367660502329,636.254637309275
409,0.2045,975.467247517883,16099915.86764,6.51428484561113,26.8748514303968,4482.34759566017,510.67344395112,14999460.4232968,9.01056290908123,7.06526083654517,3107.38818678065,804.583083842595,636.889914302896
410,0.205,975.422488339412,16099915.6478357,6.51398602749268,26.8760842688623,4482.33602104522,511.401281364468,14999459.2898315,9.0234058972811,7.05520487069528,3108.21427149523,804.782781312097,637.13693922772
411,0.2055,975.377796725272,16099915.4279672,6.51368766059463,26.8773153585787,4482.32446080111,512.127439869912,14999458.1577452,9.0362192631445,7.04520058476364,3109.03707007212,804.99746902831,637.769246428435
412,0.206,975.33316858308,16099915.208039,6.51338971758569,26.8785448118369,4482.31291491024,512.852794743606,14999457.0260554,9.04901845104233,7.03523565358904,3109.8566017168,805.1966102067,638.015917158126
413,0.2065,975.288607782203,16099914.9880468,6.51309222430776,26.8797725215218,4482.30138336096,513.576475684272,14999455.8957405,9.06178810436875,7.0253217691182,3110.67288236615,805.410561594414,638.64526259872
414,0.207,975.244110276711,16099914.7679952,6.51279515373979,26.8809985986671,4482.28986613556,514.299352396312,14999454.7658244,9.07454356918429,7.01544675513423,3111.48593098439,805.609143743415,638.891571992444
415,0.2075,975.199679889412,16099914.5478796,6.51249853141274,26.8822229374242,4482.27836322223,515.020560139221,14999453.6372791,9.08726958699983,7.00562216486153,3112.29576329879,805.82235813068,639.51796371834
416,0.208,975.155312620304,16099914.3277049,6.51220233061228,26.883445647584,4482.26687460318,515.740963073739,14999452.5091347,9.09998140606112,6.99583596889061,3113.10239803559,806.020378566602,639.763904699028
417,0.2085,975.111012246169,16099914.1074664,6.51190657656201,26.8846666245501,4482.25540026644,516.459701992045,14999451.3823572,9.1126638655002,6.98609958365491,3113.90585071534,806.232855313341,640.387350767405
418,0.209,975.066774812415,16099913.8871689,6.51161124285084,26.8858859768842,4482.24394019412,517.177635539268,14999450.2559828,9.12533211624293,6.97640112445232,3114.7061398295,806.430311406232,640.632916321329
419,0.2095,975.022604050324,16099913.666808,6.51131635439852,26.8871036012283,4482.23249437411,517.893910012221,14999449.1309713,9.13797109454769,6.9667518728247,3115.5032806948,806.642049903625,641.25342480026
420,0.21,974.978496050201,16099913.4463881,6.5110218850938,26.8883196049283,4482.22106278843,518.609378568434,14999448.006365,9.1505958545146,6.95714008671352,3116.29729157109,806.838939076437,641.498607976607
421,0.2105,974.934454498353,16099913.225905,6.51072785955605,26.8895338858508,4482.20964542481,519.323192981346,14999446.8831176,9.16319142903421,6.94757691463705,3117.08818757411,807.049938746312,642.116186944201
422,0.211,974.89047552947,16099913.0053631,6.51043425197046,26.8907465501395,4482.19824226519,520.036200948854,14999445.7602775,9.17577277587437,6.93805075515198,3117.8759867352,807.246258474081,642.360980854652
423,0.2115,974.846562785402,16099912.7847583,6.51014108665948,26.8919574968717,4482.18685329714,520.747559693056,14999444.6387924,9.18832502406435,6.92857262559024,3118.66070397191,807.45651876832,642.975638398223
424,0.212,974.802712444721,16099912.5640948,6.50984833810139,26.8931668310025,4482.17547850253,521.45811148014,14999443.5177168,9.20086303553243,6.91913106313012,3119.44235709014,807.65226657735,643.220036216533
425,0.2125,974.75892810533,16099912.3433686,6.50955603032513,26.8943744528059,4482.16411786878,522.167018952943,14999442.3979921,9.21337203495397,6.90973695572429,3120.22096081198,807.861786977302,643.831780431777
426,0.213,974.715205989188,16099912.122584,6.50926413809872,26.8955804660618,4482.15277137766,522.875118973822,14999441.278679,9.22586678890949,6.90037897721294,3120.99653272092,808.056960444367,644.075775393355
427,0.2135,974.671549650754,16099911.9017367,6.50897268516099,26.8967847722278,4482.14143901645,523.581579578473,14999440.1607129,9.2383326172286,6.89106788794708,3121.76908734631,808.265740460268,644.684614383538
428,0.214,974.627955354881,16099911.6808313,6.50868164656641,26.8979874739213,4482.13012076684,524.287232253255,14999439.0431605,9.25078419163515,6.88179249650244,3122.53864205219,808.460337211825,644.92819978503
429,0.2145,974.584426613088,16099911.4598635,6.50839104576703,26.8991884737701,4482.11881661597,524.991250398892,14999437.926951,9.26320692662194,6.87256343737687,3123.30521117783,808.668376382229,645.5341416602
430,0.215,974.540959732634,16099911.2388376,6.50810085810054,26.9003878732422,4482.10752654545,525.694460153528,14999436.8111574,9.2756153995463,6.86336965198795,3124.06881187077,808.862394093634,645.777310859069
431,0.2155,974.49755818259,16099911.0177495,6.50781110673549,26.9015855761224,4482.09625054226,526.396040255133,14999435.6967028,9.2879951190741,6.85422165070049,3124.8294582828,809.069691984855,646.380363735274
432,0.216,974.45421831214,16099910.7966036,6.50752176728958,26.9027816827423,4482.08498858794,527.096811521369,14999434.582666,9.30036056868545,6.84510850591209,3125.58716734786,809.263128379598,646.623110149389
433,0.2165,974.410943548396,16099910.5753958,6.50723286265113,26.9039760980305,4482.07374066934,527.795957999718,14999433.4699644,9.31269735072994,6.83604060554681,3126.34195303284,809.469684585156,647.223282147913
434,0.217,974.367730281993,16099910.3541302,6.50694436871467,26.9051689211947,4482.0625067679,528.494295215042,14999432.3576825,9.32501985529889,6.8270071511518,3127.09383206093,809.662537434106,647.465599255132
435,0.2175,974.324581898567,16099910.1328029,6.50665630809152,26.9063600582947,4482.05128687034,529.191012496654,14999431.2467319,9.33731377793723,6.81801840987527,3127.84281821666,809.868351574183,648.062898501741
436,0.218,974.281494829731,16099909.9114181,6.50636865694989,26.9075496074266,4482.04008095804,529.886920104244,14999430.1362032,9.34959341583492,6.8090637106141,3128.58892801527,810.060618694834,648.3047798395
437,0.2185,974.238472420122,16099909.6899718,6.50608143762728,26.9087374757688,4482.02888901756,530.581212621326,14999429.0270017,9.36184455724476,6.80015320137874,3129.33217506146,810.265690415746,648.899214463704
438,0.219,974.195511141869,16099909.4684681,6.50579462656248,26.9099237603183,4482.0177110302,531.274695069997,14999427.9182241,9.37408140694188,6.79127633664605,3130.07257566525,810.457369671483,649.140653628603
439,0.2195,974.152614299083,16099909.2469031,6.50550824582235,26.9111083693592,4482.0065469824,531.966567260391,14999426.8107699,9.38628984540039,6.78244314690055,3130.81014325397,810.661698645144,649.73223176293
440,0.22,974.109778403945,16099909.0252809,6.50522227211316,26.9122913988018,4481.99539685538,532.65762900453,14999425.7037415,9.39848398546614,6.77364321045876,3131.54489393519,810.852787944517,649.973222410326
441,0.2205,974.067006720508,16099908.8035977,6.50493672723424,26.9134727580234,4481.98426063545,533.347085311655,14999424.5980326,9.41064979934902,6.76488644186525,3132.27684096127,811.056373867927,650.561952189612
442,0.221,974.02429580055,16099908.5818575,6.50465158815634,26.9146525418599,4481.97313830374,534.035730811172,14999423.4927514,9.42280130845011,6.75616254156477,3133.00600024001,811.246871163931,650.802488033205
443,0.2215,973.98164886853,16099908.3600564,6.50436687641432,26.9158306607693,4481.96202984645,534.722775683962,14999422.3887859,9.43492457623052,6.74748130972262,3133.73238485121,811.449713758662,651.388377593892
444,0.222,973.939062515372,16099908.1381985,6.50408256924037,26.917007208525,4481.95093524462,535.409009404222,14999421.2852501,9.44703353313006,6.73883256722866,3134.45601050551,811.639617048028,651.628452405322
445,0.2225,973.896539926397,16099907.9162799,6.50379868790797,26.9181820966538,4481.93985448432,536.093647297066,14999420.1830261,9.45911433337753,6.73022600140478,3135.17689011255,811.841716059724,652.211509884769
446,0.223,973.854077731229,16099907.6943047,6.5035152099078,26.9193554178782,4481.92878754653,536.777473708829,14999419.0812336,9.47118081693393,6.72165155193048,3135.89503918842,812.031023382221,652.451117493207
447,0.2235,973.811679076502,16099907.4722691,6.50323215625495,26.9205270847817,4481.91773441718,537.459709081509,14999417.9807491,9.48321922831325,6.71311879479575,3136.61047047487,812.2323785801,653.031351029018
448,0.224,973.769340630102,16099907.250177,6.5029495046956,26.921697189048,4481.90669507719,538.141132660861,14999416.880698,9.49524331747905,6.70461778684152,3137.32319929605,812.421088017844,653.27048532076
449,0.2245,973.727065500424,16099907.0280247,6.5026672759895,26.9228656443051,4481.89566951236,538.820969978484,14999415.7819511,9.5072394187491,6.69615799421346,3138.0332382281,812.621699194211,653.847903050119
450,0.225,973.684850393178,16099906.8058161,6.50238544813544,26.9240325412094,4481.88465770352,539.499995206774,14999414.6836395,9.5192211925698,6.68772958931233,3138.74060240577,812.809808870987,654.086557968185
451,0.2255,973.642698378961,16099906.5835476,6.5021040416407,26.9251977944217,4481.87365963638,540.177438939705,14999413.5866282,9.53117506258237,6.67934192990361,3139.44530424184,813.009675840753,654.661168027206
452,0.226,973.600606200876,16099906.3612229,6.50182303475383,26.9263614935828,4481.86267529168,540.854070303475,14999412.490054,9.54311460019522,6.67098530237244,3140.14735868413,813.197183921339,654.899337570932
453,0.2265,973.558576892161,16099906.1388384,6.50154244773261,26.9275235543744,4481.851704655,541.529124927269,14999411.3947764,9.55502631789376,6.6626689575452,3140.84677798432,813.396306521548,655.471148094019
454,0.227,973.516607232887,16099905.916398,6.50126225907245,26.9286840654329,4481.84074770703,542.20336691818,14999410.2999377,9.56692369852648,6.65438329424154,3141.54357690576,813.583211211056,655.708826318659
455,0.2275,973.474700219363,16099905.6938981,6.50098248878452,26.9298429434498,4481.82980443321,542.876036913508,14999409.2063917,9.57879334294487,6.64613745776732,3142.23776754119,813.781589300415,656.277845437879
456,0.228,973.432852668205,16099905.4713424,6.50070311560831,26.9310002760682,4481.81887481418,543.54789402827,14999408.1132865,9.59064864591438,6.63792195785195,3142.92936447192,813.967888843635,656.515026454204
457,0.2285,973.391067539223,16099905.2487274,6.5004241593112,26.9321559809777,4481.80795883526,544.218183880848,14999407.0214702,9.60247629617563,6.62974583567707,3143.61837963392,814.165522302059,657.081262298672
458,0.229,973.34934168516,16099905.0260568,6.50014559887398,26.9333101448393,4481.79705647701,544.887660621146,14999405.9300964,9.61428960088673,6.62159971038178,3144.30482742885,814.351214982811,657.317940272568
459,0.2295,973.307678029748,16099904.8033272,6.49986745382308,26.9344626863295,4481.78616772464,545.555574821659,14999404.8400078,9.62607533620163,6.6134925203981,3144.98871963804,814.548103710967,657.88140096784
